,price,airline_name,departure_city,arrival_city,travel_date,duration,stops,cabin_class,booking_date,days_until_travel,booking_type,travel_type
1890,47979.0,Air India,Chennai,Hyderabad,2024-12-21,655,1 stop,Business,2024-12-16,5,Last-minute,Weekend
1891,31194.0,Air India,Chennai,Hyderabad,2024-12-21,1170,1 stop,Business,2024-12-16,5,Last-minute,Weekend
1892,72196.39,Air India,Chennai,Hyderabad,2024-12-21,395,1 stop,Business,2024-12-16,5,Last-minute,Weekend
1893,72868.58,Air India,Chennai,Hyderabad,2024-12-21,405,1 stop,Business,2024-12-16,5,Last-minute,Weekend
1894,71634.14,Air India,Chennai,Hyderabad,2024-12-21,415,1 stop,Business,2024-12-16,5,Last-minute,Weekend
1895,7194.45,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1896,7904.47,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1897,7910.66,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1898,8645.43,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1899,8813.46,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1900,8813.46,IndiGo,Chennai,Hyderabad,2024-12-21,80,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1901,8645.43,IndiGo,Chennai,Hyderabad,2024-12-21,85,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1902,9502.15,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1903,10465.77,IndiGo,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1904,12960.97,Air India,Chennai,Hyderabad,2024-12-21,75,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1905,15784.81,IndiGo,Chennai,Hyderabad,2024-12-21,80,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1906,12159.1,IndiGo,Chennai,Hyderabad,2024-12-21,220,Direct,Economy,2024-12-16,5,Last-minute,Weekend
1907,19880.02,Air India,Chennai,Hyderabad,2024-12-22,80,Direct,Business,2024-12-16,6,Last-minute,Weekend
1908,45324.0,Air India,Chennai,Hyderabad,2024-12-22,270,Direct,Business,2024-12-16,6,Last-minute,Weekend
1909,30288.0,Air India,Chennai,Hyderabad,2024-12-22,625,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1910,54076.0,Air India,Chennai,Hyderabad,2024-12-22,290,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1911,51308.0,Air India,Chennai,Hyderabad,2024-12-22,345,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1912,33851.0,Air India,Chennai,Hyderabad,2024-12-22,665,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1913,47217.0,Air India,Chennai,Hyderabad,2024-12-22,510,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1914,39044.0,Air India,Chennai,Hyderabad,2024-12-22,660,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1915,68956.0,Air India,Chennai,Hyderabad,2024-12-22,315,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1916,64345.71,Air India,Chennai,Hyderabad,2024-12-22,360,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1917,69722.45,Air India,Chennai,Hyderabad,2024-12-22,375,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1918,30367.0,Air India,Chennai,Hyderabad,2024-12-22,1170,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1919,45163.0,Air India,Chennai,Hyderabad,2024-12-22,700,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1920,72196.39,Air India,Chennai,Hyderabad,2024-12-22,395,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1921,64345.71,Air India,Chennai,Hyderabad,2024-12-22,465,1 stop,Business,2024-12-16,6,Last-minute,Weekend
1922,5810.54,Air India,Chennai,Hyderabad,2024-12-22,80,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1923,6563.84,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1924,7194.45,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1925,7904.47,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1926,7910.66,IndiGo,Chennai,Hyderabad,2024-12-22,80,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1927,8645.43,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1928,7904.47,IndiGo,Chennai,Hyderabad,2024-12-22,85,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1929,8813.46,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1930,9833.09,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1931,10465.77,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1932,10522.33,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1933,11431.97,IndiGo,Chennai,Hyderabad,2024-12-22,75,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1934,9386.81,IndiGo,Chennai,Hyderabad,2024-12-22,220,Direct,Economy,2024-12-16,6,Last-minute,Weekend
1935,19860.43,Air India,Chennai,Hyderabad,2025-01-04,80,Direct,Business,2024-12-16,19,Moderate,Weekend
1936,30367.0,Air India,Chennai,Hyderabad,2025-01-04,290,Direct,Business,2024-12-16,19,Moderate,Weekend
1937,30444.0,Air India,Chennai,Hyderabad,2025-01-04,290,1 stop,Business,2024-12-16,19,Moderate,Weekend
1938,28439.0,Air India,Chennai,Hyderabad,2025-01-04,345,1 stop,Business,2024-12-16,19,Moderate,Weekend
1939,30288.0,Air India,Chennai,Hyderabad,2025-01-04,355,1 stop,Business,2024-12-16,19,Moderate,Weekend
1940,45324.0,Air India,Chennai,Hyderabad,2025-01-04,270,1 stop,Business,2024-12-16,19,Moderate,Weekend
1941,45324.0,Air India,Chennai,Hyderabad,2025-01-04,290,1 stop,Business,2024-12-16,19,Moderate,Weekend
1942,30288.0,Air India,Chennai,Hyderabad,2025-01-04,835,1 stop,Business,2024-12-16,19,Moderate,Weekend
1943,51809.0,Air India,Chennai,Hyderabad,2025-01-04,415,1 stop,Business,2024-12-16,19,Moderate,Weekend
1944,59985.0,Air India,Chennai,Hyderabad,2025-01-04,360,1 stop,Business,2024-12-16,19,Moderate,Weekend
1945,59985.0,Air India,Chennai,Hyderabad,2025-01-04,370,1 stop,Business,2024-12-16,19,Moderate,Weekend
1946,47217.0,Air India,Chennai,Hyderabad,2025-01-04,510,1 stop,Business,2024-12-16,19,Moderate,Weekend
1947,30288.0,Air India,Chennai,Hyderabad,2025-01-04,935,1 stop,Business,2024-12-16,19,Moderate,Weekend
1948,45324.0,Air India,Chennai,Hyderabad,2025-01-04,600,1 stop,Business,2024-12-16,19,Moderate,Weekend
1949,59985.0,Air India,Chennai,Hyderabad,2025-01-04,440,1 stop,Business,2024-12-16,19,Moderate,Weekend
1950,4490.66,Air India,Chennai,Hyderabad,2025-01-04,80,Direct,Economy,2024-12-16,19,Moderate,Weekend
1951,4856.34,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1952,5031.31,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1953,4926.19,IndiGo,Chennai,Hyderabad,2025-01-04,80,Direct,Economy,2024-12-16,19,Moderate,Weekend
1954,5301.62,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1955,5355.22,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1956,5031.31,IndiGo,Chennai,Hyderabad,2025-01-04,85,Direct,Economy,2024-12-16,19,Moderate,Weekend
1957,5816.97,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1958,6021.57,IndiGo,Chennai,Hyderabad,2025-01-04,75,Direct,Economy,2024-12-16,19,Moderate,Weekend
1959,8064.78,IndiGo,Chennai,Hyderabad,2025-01-04,205,Direct,Economy,2024-12-16,19,Moderate,Weekend
1960,7762.86,IndiGo,Chennai,Hyderabad,2025-01-04,240,1 stop,Economy,2024-12-16,19,Moderate,Weekend
1961,19831.94,Air India,Chennai,Hyderabad,2025-01-05,80,Direct,Business,2024-12-16,20,Moderate,Weekend
1962,30444.0,Air India,Chennai,Hyderabad,2025-01-05,290,Direct,Business,2024-12-16,20,Moderate,Weekend
1963,32222.0,Air India,Chennai,Hyderabad,2025-01-05,290,1 stop,Business,2024-12-16,20,Moderate,Weekend
1964,28439.0,Air India,Chennai,Hyderabad,2025-01-05,345,1 stop,Business,2024-12-16,20,Moderate,Weekend
1965,30288.0,Air India,Chennai,Hyderabad,2025-01-05,355,1 stop,Business,2024-12-16,20,Moderate,Weekend
1966,49916.0,Air India,Chennai,Hyderabad,2025-01-05,270,1 stop,Business,2024-12-16,20,Moderate,Weekend
1967,45324.0,Air India,Chennai,Hyderabad,2025-01-05,315,1 stop,Business,2024-12-16,20,Moderate,Weekend
1968,30288.0,Air India,Chennai,Hyderabad,2025-01-05,835,1 stop,Business,2024-12-16,20,Moderate,Weekend
1969,30288.0,Air India,Chennai,Hyderabad,2025-01-05,960,1 stop,Business,2024-12-16,20,Moderate,Weekend
1970,45324.0,Air India,Chennai,Hyderabad,2025-01-05,600,1 stop,Business,2024-12-16,20,Moderate,Weekend
1971,51809.0,Air India,Chennai,Hyderabad,2025-01-05,510,1 stop,Business,2024-12-16,20,Moderate,Weekend
1972,64338.58,Air India,Chennai,Hyderabad,2025-01-05,395,1 stop,Business,2024-12-16,20,Moderate,Weekend
1973,47217.0,Air India,Chennai,Hyderabad,2025-01-05,650,1 stop,Business,2024-12-16,20,Moderate,Weekend
1974,46271.0,Air India,Chennai,Hyderabad,2025-01-05,695,1 stop,Business,2024-12-16,20,Moderate,Weekend
1975,30444.0,Air India,Chennai,Hyderabad,2025-01-05,1225,1 stop,Business,2024-12-16,20,Moderate,Weekend
1976,5031.31,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1977,5031.31,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1978,5301.62,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1979,5107.22,Air India,Chennai,Hyderabad,2025-01-05,80,Direct,Economy,2024-12-16,20,Moderate,Weekend
1980,5616.98,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1981,6021.57,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1982,5616.98,IndiGo,Chennai,Hyderabad,2025-01-05,85,Direct,Economy,2024-12-16,20,Moderate,Weekend
1983,6412.55,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1984,6412.55,IndiGo,Chennai,Hyderabad,2025-01-05,80,Direct,Economy,2024-12-16,20,Moderate,Weekend
1985,7182.95,IndiGo,Chennai,Hyderabad,2025-01-05,75,Direct,Economy,2024-12-16,20,Moderate,Weekend
1986,8381.26,IndiGo,Chennai,Hyderabad,2025-01-05,205,Direct,Economy,2024-12-16,20,Moderate,Weekend
1987,8982.8,IndiGo,Chennai,Hyderabad,2025-01-05,205,1 stop,Economy,2024-12-16,20,Moderate,Weekend
1988,8713.56,IndiGo,Chennai,Hyderabad,2025-01-05,215,1 stop,Economy,2024-12-16,20,Moderate,Weekend
1989,19799.0,Air India,Chennai,Hyderabad,2025-02-08,80,Direct,Business,2024-12-16,54,Advanced,Weekend
1990,30737.0,Air India,Chennai,Hyderabad,2025-02-08,290,Direct,Business,2024-12-16,54,Advanced,Weekend
1991,30822.0,Air India,Chennai,Hyderabad,2025-02-08,290,1 stop,Business,2024-12-16,54,Advanced,Weekend
1992,29200.0,Air India,Chennai,Hyderabad,2025-02-08,345,1 stop,Business,2024-12-16,54,Advanced,Weekend
1993,30652.0,Air India,Chennai,Hyderabad,2025-02-08,355,1 stop,Business,2024-12-16,54,Advanced,Weekend
1994,45324.0,Air India,Chennai,Hyderabad,2025-02-08,270,1 stop,Business,2024-12-16,54,Advanced,Weekend
1995,47217.0,Air India,Chennai,Hyderabad,2025-02-08,415,1 stop,Business,2024-12-16,54,Advanced,Weekend
1996,30652.0,Air India,Chennai,Hyderabad,2025-02-08,835,1 stop,Business,2024-12-16,54,Advanced,Weekend
1997,68956.0,Air India,Chennai,Hyderabad,2025-02-08,290,1 stop,Business,2024-12-16,54,Advanced,Weekend
1998,59985.0,Air India,Chennai,Hyderabad,2025-02-08,360,1 stop,Business,2024-12-16,54,Advanced,Weekend
1999,59985.0,Air India,Chennai,Hyderabad,2025-02-08,405,1 stop,Business,2024-12-16,54,Advanced,Weekend
2000,45324.0,Air India,Chennai,Hyderabad,2025-02-08,600,1 stop,Business,2024-12-16,54,Advanced,Weekend
2001,66331.12,Air India,Chennai,Hyderabad,2025-02-08,370,1 stop,Business,2024-12-16,54,Advanced,Weekend
2002,69718.0,Air India,Chennai,Hyderabad,2025-02-08,350,1 stop,Business,2024-12-16,54,Advanced,Weekend
2003,59985.0,Air India,Chennai,Hyderabad,2025-02-08,440,1 stop,Business,2024-12-16,54,Advanced,Weekend
2004,3161.0,Air India,Chennai,Hyderabad,2025-02-08,80,Direct,Economy,2024-12-16,54,Advanced,Weekend
2005,3951.75,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2006,3951.75,IndiGo,Chennai,Hyderabad,2025-02-08,80,Direct,Economy,2024-12-16,54,Advanced,Weekend
2007,3972.3,IndiGo,Chennai,Hyderabad,2025-02-08,80,Direct,Economy,2024-12-16,54,Advanced,Weekend
2008,4419.99,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2009,4651.14,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2010,5072.75,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2011,4880.77,IndiGo,Chennai,Hyderabad,2025-02-08,85,Direct,Economy,2024-12-16,54,Advanced,Weekend
2012,5377.6,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2013,5753.0,IndiGo,Chennai,Hyderabad,2025-02-08,75,Direct,Economy,2024-12-16,54,Advanced,Weekend
2014,19799.0,Air India,Chennai,Hyderabad,2025-02-09,80,Direct,Business,2024-12-16,55,Advanced,Weekend
2015,30822.0,Air India,Chennai,Hyderabad,2025-02-09,290,Direct,Business,2024-12-16,55,Advanced,Weekend
2016,31194.0,Air India,Chennai,Hyderabad,2025-02-09,290,1 stop,Business,2024-12-16,55,Advanced,Weekend
2017,29200.0,Air India,Chennai,Hyderabad,2025-02-09,345,1 stop,Business,2024-12-16,55,Advanced,Weekend
2018,30652.0,Air India,Chennai,Hyderabad,2025-02-09,355,1 stop,Business,2024-12-16,55,Advanced,Weekend
2019,45324.0,Air India,Chennai,Hyderabad,2025-02-09,270,1 stop,Business,2024-12-16,55,Advanced,Weekend
2020,45324.0,Air India,Chennai,Hyderabad,2025-02-09,315,1 stop,Business,2024-12-16,55,Advanced,Weekend
2021,31100.0,Air India,Chennai,Hyderabad,2025-02-09,540,1 stop,Business,2024-12-16,55,Advanced,Weekend
2022,47217.0,Air India,Chennai,Hyderabad,2025-02-09,415,1 stop,Business,2024-12-16,55,Advanced,Weekend
2023,59985.0,Air India,Chennai,Hyderabad,2025-02-09,360,1 stop,Business,2024-12-16,55,Advanced,Weekend
2024,30288.0,Air India,Chennai,Hyderabad,2025-02-09,960,1 stop,Business,2024-12-16,55,Advanced,Weekend
2025,45324.0,Air India,Chennai,Hyderabad,2025-02-09,600,1 stop,Business,2024-12-16,55,Advanced,Weekend
2026,59985.0,Air India,Chennai,Hyderabad,2025-02-09,440,1 stop,Business,2024-12-16,55,Advanced,Weekend
2027,47217.0,Air India,Chennai,Hyderabad,2025-02-09,650,1 stop,Business,2024-12-16,55,Advanced,Weekend
2028,30444.0,Air India,Chennai,Hyderabad,2025-02-09,1225,1 stop,Business,2024-12-16,55,Advanced,Weekend
2029,3161.0,Air India,Chennai,Hyderabad,2025-02-09,80,Direct,Economy,2024-12-16,55,Advanced,Weekend
2030,3951.75,IndiGo,Chennai,Hyderabad,2025-02-09,75,Direct,Economy,2024-12-16,55,Advanced,Weekend
2031,3972.3,IndiGo,Chennai,Hyderabad,2025-02-09,80,Direct,Economy,2024-12-16,55,Advanced,Weekend
2032,4419.99,IndiGo,Chennai,Hyderabad,2025-02-09,75,Direct,Economy,2024-12-16,55,Advanced,Weekend
2033,4410.71,IndiGo,Chennai,Hyderabad,2025-02-09,80,Direct,Economy,2024-12-16,55,Advanced,Weekend
2034,4651.14,IndiGo,Chennai,Hyderabad,2025-02-09,75,Direct,Economy,2024-12-16,55,Advanced,Weekend
2035,5072.75,IndiGo,Chennai,Hyderabad,2025-02-09,75,Direct,Economy,2024-12-16,55,Advanced,Weekend
2036,5377.6,IndiGo,Chennai,Hyderabad,2025-02-09,75,Direct,Economy,2024-12-16,55,Advanced,Weekend
2037,5638.57,IndiGo,Chennai,Hyderabad,2025-02-09,85,Direct,Economy,2024-12-16,55,Advanced,Weekend
2038,6059.49,IndiGo,Chennai,Hyderabad,2025-02-09,205,Direct,Economy,2024-12-16,55,Advanced,Weekend
2039,22378.53,Air India,Mumbai,Goa,2024-12-18,80,Direct,Business,2024-12-16,2,Last-minute,Weekday
2040,38111.0,Air India,Mumbai,Goa,2024-12-18,265,Direct,Business,2024-12-16,2,Last-minute,Weekday
2041,39058.0,Air India,Mumbai,Goa,2024-12-18,510,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2042,38111.0,Air India,Mumbai,Goa,2024-12-18,965,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2043,40004.0,Air India,Mumbai,Goa,2024-12-18,1350,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2044,117648.0,Air India,Mumbai,Goa,2024-12-18,545,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2045,92573.0,Air India,Mumbai,Goa,2024-12-18,900,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2046,105418.0,Air India,Mumbai,Goa,2024-12-18,795,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2047,75975.0,Air India,Mumbai,Goa,2024-12-18,1435,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2048,88058.0,Air India,Mumbai,Goa,2024-12-18,1380,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2049,100469.0,Air India,Mumbai,Goa,2024-12-18,1165,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2050,93335.0,Air India,Mumbai,Goa,2024-12-18,1320,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2051,88819.0,Air India,Mumbai,Goa,2024-12-18,1500,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2052,100288.0,Air India,Mumbai,Goa,2024-12-18,1325,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2053,105418.0,Air India,Mumbai,Goa,2024-12-18,1265,1 stop,Business,2024-12-16,2,Last-minute,Weekday
2054,10872.5,SpiceJet,Mumbai,Goa,2024-12-18,75,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2055,10877.36,Air India,Mumbai,Goa,2024-12-18,80,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2056,12619.28,Air India,Mumbai,Goa,2024-12-18,75,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2057,12069.36,Akasa Air,Mumbai,Goa,2024-12-18,80,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2058,20681.81,Air India,Mumbai,Goa,2024-12-18,75,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2059,15155.0,Air India,Mumbai,Goa,2024-12-18,260,Direct,Economy,2024-12-16,2,Last-minute,Weekday
2060,15229.0,Air India,Mumbai,Goa,2024-12-18,320,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2061,20003.0,Air India,Mumbai,Goa,2024-12-18,265,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2062,11510.58,Air India,Mumbai,Goa,2024-12-18,965,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2063,25187.0,Air India,Mumbai,Goa,2024-12-18,345,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2064,11832.0,Air India,Mumbai,Goa,2024-12-18,1115,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2065,19478.0,Air India,Mumbai,Goa,2024-12-18,615,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2066,11497.23,Air India,Mumbai,Goa,2024-12-18,1350,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2067,11564.0,Air India,Mumbai,Goa,2024-12-18,1410,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2068,26723.0,Air India,Mumbai,Goa,2024-12-18,475,1 stop,Economy,2024-12-16,2,Last-minute,Weekday
2069,38111.0,Air India,Mumbai,Goa,2024-12-19,475,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2070,39058.0,Air India,Mumbai,Goa,2024-12-19,510,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2071,41639.0,Air India,Mumbai,Goa,2024-12-19,965,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2072,44294.0,Air India,Mumbai,Goa,2024-12-19,1350,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2073,75213.0,Air India,Mumbai,Goa,2024-12-19,900,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2074,83109.0,Air India,Mumbai,Goa,2024-12-19,805,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2075,101050.0,Air India,Mumbai,Goa,2024-12-19,655,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2076,118410.0,Air India,Mumbai,Goa,2024-12-19,540,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2077,100469.0,Air India,Mumbai,Goa,2024-12-19,690,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2078,92573.0,Air India,Mumbai,Goa,2024-12-19,785,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2079,100288.0,Air India,Mumbai,Goa,2024-12-19,795,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2080,75975.0,Air India,Mumbai,Goa,2024-12-19,1165,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2081,117648.0,Air India,Mumbai,Goa,2024-12-19,680,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2082,93335.0,Air India,Mumbai,Goa,2024-12-19,1050,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2083,93335.0,Air India,Mumbai,Goa,2024-12-19,1320,1 stop,Business,2024-12-16,3,Last-minute,Weekday
2084,11316.78,Air India,Mumbai,Goa,2024-12-19,80,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2085,9821.0,Air India,Mumbai,Goa,2024-12-19,1315,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2086,12601.47,Air India,Mumbai,Goa,2024-12-19,75,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2087,11695.17,Akasa Air,Mumbai,Goa,2024-12-19,80,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2088,17103.11,SpiceJet,Mumbai,Goa,2024-12-19,75,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2089,21005.44,Air India,Mumbai,Goa,2024-12-19,75,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2090,11165.0,Air India,Mumbai,Goa,2024-12-19,260,Direct,Economy,2024-12-16,3,Last-minute,Weekday
2091,11239.0,Air India,Mumbai,Goa,2024-12-19,315,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2092,18166.0,Air India,Mumbai,Goa,2024-12-19,265,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2093,15545.0,Air India,Mumbai,Goa,2024-12-19,475,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2094,16221.0,Air India,Mumbai,Goa,2024-12-19,510,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2095,21165.0,Air India,Mumbai,Goa,2024-12-19,360,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2096,21165.0,Air India,Mumbai,Goa,2024-12-19,375,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2097,20798.0,Air India,Mumbai,Goa,2024-12-19,425,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2098,17785.0,Air India,Mumbai,Goa,2024-12-19,560,1 stop,Economy,2024-12-16,3,Last-minute,Weekday
2099,20410.39,Air India,Mumbai,Goa,2025-01-07,80,Direct,Business,2024-12-16,22,Moderate,Weekday
2100,44719.0,Air India,Mumbai,Goa,2025-01-07,265,Direct,Business,2024-12-16,22,Moderate,Weekday
2101,38111.0,Air India,Mumbai,Goa,2025-01-07,475,1 stop,Business,2024-12-16,22,Moderate,Weekday
2102,39058.0,Air India,Mumbai,Goa,2025-01-07,510,1 stop,Business,2024-12-16,22,Moderate,Weekday
2103,67088.0,Air India,Mumbai,Goa,2025-01-07,360,1 stop,Business,2024-12-16,22,Moderate,Weekday
2104,67088.0,Air India,Mumbai,Goa,2025-01-07,405,1 stop,Business,2024-12-16,22,Moderate,Weekday
2105,38111.0,Air India,Mumbai,Goa,2025-01-07,965,1 stop,Business,2024-12-16,22,Moderate,Weekday
2106,74984.0,Air India,Mumbai,Goa,2025-01-07,430,1 stop,Business,2024-12-16,22,Moderate,Weekday
2107,79932.0,Air India,Mumbai,Goa,2025-01-07,455,1 stop,Business,2024-12-16,22,Moderate,Weekday
2108,75754.79,Air India,Mumbai,Goa,2025-01-07,540,1 stop,Business,2024-12-16,22,Moderate,Weekday
2109,80694.0,Air India,Mumbai,Goa,2025-01-07,515,1 stop,Business,2024-12-16,22,Moderate,Weekday
2110,40004.0,Air India,Mumbai,Goa,2025-01-07,1350,1 stop,Business,2024-12-16,22,Moderate,Weekday
2111,92924.0,Air India,Mumbai,Goa,2025-01-07,660,1 stop,Business,2024-12-16,22,Moderate,Weekday
2112,75213.0,Air India,Mumbai,Goa,2025-01-07,1545,1 stop,Business,2024-12-16,22,Moderate,Weekday
2113,88819.0,Air India,Mumbai,Goa,2025-01-07,1435,1 stop,Business,2024-12-16,22,Moderate,Weekday
2114,4588.52,Air India,Mumbai,Goa,2025-01-07,75,Direct,Economy,2024-12-16,22,Moderate,Weekday
2115,5419.02,Air India,Mumbai,Goa,2025-01-07,75,Direct,Economy,2024-12-16,22,Moderate,Weekday
2116,6226.78,Air India,Mumbai,Goa,2025-01-07,80,Direct,Economy,2024-12-16,22,Moderate,Weekday
2117,7612.5,Akasa Air,Mumbai,Goa,2025-01-07,80,Direct,Economy,2024-12-16,22,Moderate,Weekday
2118,10834.21,SpiceJet,Mumbai,Goa,2025-01-07,75,Direct,Economy,2024-12-16,22,Moderate,Weekday
2119,6408.0,Air India,Mumbai,Goa,2025-01-07,260,Direct,Economy,2024-12-16,22,Moderate,Weekday
